2025-10-29 18:04:25 | INFO | Planet | [Registry] Detected resource types: []
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_332'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_332'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_332'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_332'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_332' (60 frames, 0.167s each) in 29.8 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_333' from 'assets/planets_rotation/volcanic/lava_rotation_1.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_333'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_333'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_333'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_333'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_333'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_333'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_333' (60 frames, 0.167s each) in 29.7 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_335' from 'assets/planets_rotation/oceanic/oceanic_rotation_4.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_335'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_335'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_335'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_335'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_335'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_335'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_335' (60 frames, 0.167s each) in 29.4 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_336' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_3.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_336'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_336'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_336'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_336'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_336'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_336'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_336' (60 frames, 0.167s each) in 32.7 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_337' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_1.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_337'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_337'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_337'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_337'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_337'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_337'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_337' (60 frames, 0.167s each) in 31.4 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_338' from 'assets/planets_rotation/barren/barren_rotation_3.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_338'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_338'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_338'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_338'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_338'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_338'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_338' (60 frames, 0.167s each) in 29.3 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_hydrogen_giant_339' from 'assets/planets_rotation/hydrogen_giant/gas_giant_rotation_2.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_hydrogen_giant_339'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_hydrogen_giant_339'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_hydrogen_giant_339'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_hydrogen_giant_339'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_hydrogen_giant_339'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_hydrogen_giant_339'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_hydrogen_giant_339' (60 frames, 0.167s each) in 242.2 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_340' from 'assets/planets_rotation/volcanic/lava_rotation_4.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_340'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_340'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_340'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_340'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_340'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_340'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_340' (60 frames, 0.167s each) in 29.7 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_341' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_341'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_341'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_341'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_341'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_341'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_341'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_341' (60 frames, 0.167s each) in 29.6 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_342' from 'assets/planets_rotation/oceanic/oceanic_rotation_2.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_342'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_342'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_342'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_342'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_342'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_342'...
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_342' (60 frames, 0.167s each) in 29.0 ms
2025-10-29 18:04:40 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_hydrogen_giant_343' from 'assets/planets_rotation/hydrogen_giant/gas_giant_rotation_2.gif'
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_hydrogen_giant_343'...
2025-10-29 18:04:40 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_hydrogen_giant_343'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_hydrogen_giant_343'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_hydrogen_giant_343'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_hydrogen_giant_343'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_hydrogen_giant_343'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_hydrogen_giant_343' (60 frames, 0.167s each) in 241.8 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_344' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_344'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_344'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_344'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_344'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_344'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_344'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_344' (60 frames, 0.167s each) in 30.2 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_345' from 'assets/planets_rotation/oceanic/oceanic_rotation_2.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_345'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_345'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_345'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_345'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_345'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_345'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_345' (60 frames, 0.167s each) in 29.0 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_348' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_2.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_348'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_348'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_348'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_348'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_348'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_348'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_348' (60 frames, 0.167s each) in 29.6 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_349' from 'assets/planets_rotation/oceanic/oceanic_rotation_2.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_349'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_349'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_349'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_349'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_349'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_349'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_349' (60 frames, 0.167s each) in 27.6 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_350' from 'assets/planets_rotation/oceanic/oceanic_rotation_2.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_350'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_350'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_350'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_350'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_350'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_350'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_350' (60 frames, 0.167s each) in 29.2 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_352' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_3.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_352'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_352'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_352'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_352'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_352'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_352'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_352' (60 frames, 0.167s each) in 30.7 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_353' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_353'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_353'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_353'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_353'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_353'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_353'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_353' (60 frames, 0.167s each) in 31.7 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_quantum_giant_354' from 'assets/planets_rotation/quantum_giant/quantum_giant_rotation_1.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_quantum_giant_354'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_quantum_giant_354'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_quantum_giant_354'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_quantum_giant_354'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_quantum_giant_354'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_quantum_giant_354'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_quantum_giant_354' (60 frames, 0.167s each) in 28.4 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_quantum_giant_355' from 'assets/planets_rotation/quantum_giant/quantum_giant_rotation_1.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_quantum_giant_355'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_quantum_giant_355'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_quantum_giant_355'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_quantum_giant_355'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_quantum_giant_355'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_quantum_giant_355'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_quantum_giant_355' (60 frames, 0.167s each) in 27.8 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_358' from 'assets/planets_rotation/oceanic/oceanic_rotation_1.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_358'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_358'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_358'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_358'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_358'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_358'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_358' (60 frames, 0.167s each) in 30.1 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_360' from 'assets/planets_rotation/barren/barren_rotation_1.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_360'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_360'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_360'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_360'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_360'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_360'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_360' (60 frames, 0.167s each) in 29.1 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_362' from 'assets/planets_rotation/volcanic/lava_rotation_1.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_362'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_362'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_362'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_362'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_362'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_362'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_362' (60 frames, 0.167s each) in 30.1 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_364' from 'assets/planets_rotation/barren/barren_rotation_4.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_364'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_364'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_364'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_364'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_364'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_364'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_364' (60 frames, 0.167s each) in 28.9 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_365' from 'assets/planets_rotation/barren/barren_rotation_1.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_365'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_365'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_365'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_365'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_365'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_365'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_365' (60 frames, 0.167s each) in 31.2 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_366' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_4.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_366'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_366'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_366'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_366'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_366'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_366'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_366' (60 frames, 0.167s each) in 29.6 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_367' from 'assets/planets_rotation/barren/barren_rotation_3.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_367'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_367'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_367'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_367'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_367'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_367'...
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_367' (60 frames, 0.167s each) in 28.9 ms
2025-10-29 18:04:41 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_368' from 'assets/planets_rotation/barren/barren_rotation_4.gif'
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_368'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_368'...
2025-10-29 18:04:41 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_368'...
